ID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,Category,Product,Region,Store,Latitude,Longitude,SalesPersonName,Title,Country,CustomerName,Gender,Phone,PostalCode,Foreigner
13479,2017-06-02,16415,51,1,17,78,2036.194607,6,Men's Footwear,TieBreak Tennis shoes,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
13480,2017-06-02,16415,51,1,62,31,1012.72901,3,Sportswear,Lace Shoes,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
13481,2017-06-02,16445,44,7,20,26,2183.541012,2,Sportswear,Tennis Suit,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13482,2017-06-02,16445,44,7,69,24,47.48803443,4,Sportswear,Tube Socks,Central,HDB Hub,1.33239,103.848133,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13483,2017-06-02,16445,44,7,76,5,2114.701533,5,Women's Clothes,Halter Dress,South ,Great World City,1.29266,103.83249,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13484,2017-06-02,16476,19,3,28,12,496.5376669,1,Children's Clothes,RDL Suit,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13485,2017-06-02,16476,19,3,29,7,780.9362752,2,Men's Footwear,Davenport Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13486,2017-06-02,16476,19,3,44,12,913.6027424,1,Women's Clothes,Okkaba Skin Jackets,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13487,2017-06-02,16556,62,2,4,6,135.1506675,5,Women's Clothes,Rossi Shorts,South ,Great World City,1.29266,103.83249,Erik Presley,President,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
13488,2017-06-02,16556,62,2,24,36,153.8500556,4,Men's Clothes,Samba Soccer Socks,Central,HDB Hub,1.33239,103.848133,Erik Presley,President,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
13489,2017-06-02,16556,62,2,48,25,692.1292987,6,Men's Footwear,Root Boot,South ,Holland Village,1.31101,103.79627,Erik Presley,President,Singapore,Jorge Alemaio,Female,(11) 555-1189,05487-020,False
13490,2017-06-02,16564,37,3,53,3,160.8468431,6,Women's Clothes,Jack Flash Dress,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
13491,2017-06-02,16564,37,3,56,34,1102.424419,1,Women's Footwear,Slip-on Shoes,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
13492,2017-06-02,16591,19,9,36,7,46.62683945,5,Baby Clothes,Mehmet-Tröja,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13493,2017-06-02,16591,19,9,52,21,1491.433838,5,Women's Footwear,Winter Boots,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13494,2017-06-02,16617,63,7,65,76,762.0420118,2,Women's Clothes,Stretch Pants,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,George Essen,Male,0372-035188,1307,True
13495,2017-06-02,16621,19,3,41,30,243.4777772,3,Baby Clothes,Duck Shirt,North ,Compass Point,1.39187,103.89482,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13496,2017-06-02,16621,19,3,52,15,1104.316614,6,Women's Footwear,Winter Boots,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13497,2017-06-02,16621,19,3,61,20,489.4833177,1,Sportswear,AAA Running Shoe,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13498,2017-06-02,16621,19,3,62,15,417.4872008,4,Sportswear,Lace Shoes,Central,HDB Hub,1.33239,103.848133,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13499,2017-06-02,16675,46,9,11,18,651.2777001,4,Men's Clothes,Desperado Jeans,Central,HDB Hub,1.33239,103.848133,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
13500,2017-06-02,16675,46,9,57,14,347.9497489,5,Women's Footwear,Lightweight Sandals,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
13501,2017-06-02,16675,46,9,59,37,393.5384717,4,Sportswear,Rasta WCT,Central,HDB Hub,1.33239,103.848133,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
13502,2017-06-02,16675,46,9,77,14,219.0980408,5,Women's Clothes,Wrap Skirt,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
13503,2017-06-02,16701,39,9,3,58,1056.160149,3,Women's Clothes,Chantell Shirt,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
13504,2017-06-02,16701,39,9,26,21,648.6326188,2,Sportswear,Bike Helmet,West ,Bukit Panjang Plaza,1.37974,103.7644,Helen Brolin,Sales Representative,Germany,Dieter Rummernige,Male,0555-09876,14776,True
13505,2017-06-02,16756,89,3,58,18,835.1761575,2,Baby Clothes,Onesy Dress,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,USA,Alice Chain,Female,(206) 555-4112,98128,True
13506,2017-06-02,16756,89,3,62,41,1136.55471,5,Sportswear,Lace Shoes,South ,Great World City,1.29266,103.83249,Rob Carsson,Sales Representative,USA,Alice Chain,Female,(206) 555-4112,98128,True
13507,2017-06-02,16785,19,3,53,2,100.5119599,3,Women's Clothes,Jack Flash Dress,North ,Compass Point,1.39187,103.89482,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13508,2017-06-02,16785,19,3,61,29,673.1241696,4,Sportswear,AAA Running Shoe,Central,HDB Hub,1.33239,103.848133,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13509,2017-06-02,16930,22,4,2,10,165.5919884,2,Sportswear,Mr2 Trousers,West ,Bukit Panjang Plaza,1.37974,103.7644,Joan Callins,Sales Coordinator,Spain,Filemón,Male,(91) 555 94 44,28023,True
13510,2017-06-02,16930,22,4,3,26,444.2070799,5,Women's Clothes,Chantell Shirt,South ,Great World City,1.29266,103.83249,Joan Callins,Sales Coordinator,Spain,Filemón,Male,(91) 555 94 44,28023,True
13511,2017-06-03,11167,73,9,11,7,217.590565,1,Men's Clothes,Desperado Jeans,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
13512,2017-06-03,11167,73,9,28,14,709.0633762,5,Children's Clothes,RDL Suit,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
13513,2017-06-03,11223,46,9,28,21,786.8635839,2,Children's Clothes,RDL Suit,West ,Bukit Panjang Plaza,1.37974,103.7644,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
13514,2017-06-03,11223,46,9,49,27,441.8573366,5,Sportswear,Finnish Sport Blades,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
13515,2017-06-03,11239,63,8,9,17,870.0477218,6,Men's Footwear,Fuji Boots,South ,Holland Village,1.31101,103.79627,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13516,2017-06-03,11239,63,8,16,54,570.481595,4,Sportswear,Wimbledon T-Shirt,Central,HDB Hub,1.33239,103.848133,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13517,2017-06-03,11239,63,8,27,129,6547.174526,1,Sportswear,Tracksuit,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13518,2017-06-03,11239,63,8,33,17,579.5490294,6,Sportswear,Casual Boots,South ,Holland Village,1.31101,103.79627,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13519,2017-06-03,11239,63,8,60,90,586.0362007,6,Sportswear,Game Over T-Shirt,South ,Holland Village,1.31101,103.79627,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13520,2017-06-03,11245,12,2,35,3,20.05181746,6,Swimwear,LA. Shorts,South ,Holland Village,1.31101,103.79627,Erik Presley,President,Argentina,Victoria Abril,Male,(1) 135-5555,1010,True
13521,2017-06-03,11245,12,2,41,10,103.1511764,2,Baby Clothes,Duck Shirt,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Argentina,Victoria Abril,Male,(1) 135-5555,1010,True
13522,2017-06-03,11245,12,2,68,6,82.13532923,2,Sportswear,Cap,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Argentina,Victoria Abril,Male,(1) 135-5555,1010,True
13523,2017-06-03,11451,79,8,55,6,298.841433,6,Sportswear,Feiss Fleece Trousers,South ,Holland Village,1.31101,103.79627,Leif Shine,Sales Manager,Germany,Heinz Disco,Female,0251-031259,44087,True
13524,2017-06-03,11694,40,5,7,6,318.1490323,4,Children's Clothes,Runner Shoes,Central,HDB Hub,1.33239,103.848133,Ingrid Hendrix,Sales Representative,France,Philippe de Laval,Female,30.59.84.10,78000,True
13525,2017-06-03,11694,40,5,27,12,643.5725874,5,Sportswear,Tracksuit,South ,Great World City,1.29266,103.83249,Ingrid Hendrix,Sales Representative,France,Philippe de Laval,Female,30.59.84.10,78000,True
13526,2017-06-03,11694,40,5,70,5,189.0386224,5,Men's Clothes,US-Master Jeans,South ,Great World City,1.29266,103.83249,Ingrid Hendrix,Sales Representative,France,Philippe de Laval,Female,30.59.84.10,78000,True
13527,2017-06-03,11728,73,3,59,46,418.6996757,6,Sportswear,Rasta WCT,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
13528,2017-06-03,12126,7,4,11,30,729.4228764,3,Men's Clothes,Desperado Jeans,North ,Compass Point,1.39187,103.89482,Joan Callins,Sales Coordinator,France,Julie Binoché,Female,88.60.15.31,67000,True
13529,2017-06-03,12126,7,4,18,16,391.4012625,4,Baby Clothes,Deuce Shirt,Central,HDB Hub,1.33239,103.848133,Joan Callins,Sales Coordinator,France,Julie Binoché,Female,88.60.15.31,67000,True
13530,2017-06-03,12126,7,4,76,9,3329.425663,6,Women's Clothes,Halter Dress,South ,Holland Village,1.31101,103.79627,Joan Callins,Sales Coordinator,France,Julie Binoché,Female,88.60.15.31,67000,True
13531,2017-06-03,13023,61,2,13,25,623.7696061,1,Baby Clothes,Aino Shoes,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,Singapore,Giovanni Santhos,Female,(21) 555-4252,02389-673,False
13532,2017-06-03,13023,61,2,44,30,2687.274218,5,Women's Clothes,Okkaba Skin Jackets,South ,Great World City,1.29266,103.83249,Erik Presley,President,Singapore,Giovanni Santhos,Female,(21) 555-4252,02389-673,False
13533,2017-06-03,13023,61,2,51,2,230.8949691,6,Men's Footwear,Summit Hiking Boots,South ,Holland Village,1.31101,103.79627,Erik Presley,President,Singapore,Giovanni Santhos,Female,(21) 555-4252,02389-673,False
13534,2017-06-03,13366,40,5,7,6,247.0649606,2,Children's Clothes,Runner Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Ingrid Hendrix,Sales Representative,France,Philippe de Laval,Female,30.59.84.10,78000,True
13535,2017-06-03,13366,40,5,27,12,499.7790966,6,Sportswear,Tracksuit,South ,Holland Village,1.31101,103.79627,Ingrid Hendrix,Sales Representative,France,Philippe de Laval,Female,30.59.84.10,78000,True
13536,2017-06-03,13366,40,5,70,5,146.8017031,5,Men's Clothes,US-Master Jeans,South ,Great World City,1.29266,103.83249,Ingrid Hendrix,Sales Representative,France,Philippe de Laval,Female,30.59.84.10,78000,True
13537,2017-06-03,14094,1,8,14,5,121.2063219,1,Children's Clothes,Kool Sunglasses,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
13538,2017-06-03,14094,1,8,45,41,402.6700059,5,Men's Footwear,Danske Treshoe,South ,Great World City,1.29266,103.83249,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
13539,2017-06-03,14094,1,8,59,25,251.933214,5,Sportswear,Rasta WCT,South ,Great World City,1.29266,103.83249,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
13540,2017-06-03,14430,44,8,25,51,807.2860358,2,Sportswear,Basket Vest,West ,Bukit Panjang Plaza,1.37974,103.7644,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
13541,2017-06-03,14430,44,8,51,20,2311.012043,4,Men's Footwear,Summit Hiking Boots,Central,HDB Hub,1.33239,103.848133,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
13542,2017-06-03,14430,44,8,54,24,936.3608682,2,Sportswear,Patamonia Fleece Jacket,West ,Bukit Panjang Plaza,1.37974,103.7644,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
13543,2017-06-03,14733,75,1,19,10,75.07433067,2,Sportswear,Squash Shorts,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
13544,2017-06-03,14733,75,1,30,8,173.8898144,2,Baby Clothes,Baby Dark Lounge Suit,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
13545,2017-06-03,14733,75,1,38,20,1366.529464,5,Women's Clothes,Le Baby Dress,South ,Great World City,1.29266,103.83249,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
13546,2017-06-03,14733,75,1,56,12,425.3269962,4,Women's Footwear,Slip-on Shoes,Central,HDB Hub,1.33239,103.848133,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
13547,2017-06-03,14889,31,3,8,36,784.5308074,2,Women's Clothes,Tuxedo Top,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Singapore,Anna Figo,Female,(11) 555-9482,04876-786,False
13548,2017-06-03,14889,31,3,51,25,2451.524781,2,Men's Footwear,Summit Hiking Boots,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Singapore,Anna Figo,Female,(11) 555-9482,04876-786,False
13549,2017-06-03,14889,31,3,60,9,47.36898997,1,Sportswear,Game Over T-Shirt,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Anna Figo,Female,(11) 555-9482,04876-786,False
13550,2017-06-03,15173,80,1,29,53,7397.451251,4,Men's Footwear,Davenport Shoes,Central,HDB Hub,1.33239,103.848133,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
13551,2017-06-03,15173,80,1,41,37,415.175526,3,Baby Clothes,Duck Shirt,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
13552,2017-06-03,15220,32,1,21,19,171.4749856,1,Sportswear,Basket Shoes,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Ross The Boss,Female,(503) 555-7555,97403,True
13553,2017-06-03,15259,55,1,13,10,266.0177483,2,Baby Clothes,Aino Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,Singapore,Ivan Lim,Male,98770900,312003,False
13554,2017-06-03,15259,55,1,57,15,297.313954,5,Women's Footwear,Lightweight Sandals,South ,Great World City,1.29266,103.83249,Frank Roll,Sales Representative,Singapore,Ivan Lim,Male,98770900,312003,False
13555,2017-06-03,15303,79,7,68,63,787.6979104,5,Sportswear,Cap,South ,Great World City,1.29266,103.83249,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
13556,2017-06-03,15303,79,7,71,31,809.7389467,3,Men's Clothes,Atles Lussekofta,North ,Compass Point,1.39187,103.89482,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
13557,2017-06-03,15303,79,7,76,37,13344.24211,4,Women's Clothes,Halter Dress,Central,HDB Hub,1.33239,103.848133,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
13558,2017-06-03,15303,79,7,77,15,170.1239373,5,Women's Clothes,Wrap Skirt,South ,Great World City,1.29266,103.83249,Tom Lindwall,Sales Representative,Germany,Heinz Disco,Female,0251-031259,44087,True
13559,2017-06-03,15867,42,1,2,6,117.7519198,6,Sportswear,Mr2 Trousers,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
13560,2017-06-03,15867,42,1,25,12,175.230823,6,Sportswear,Basket Vest,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
13561,2017-06-03,15867,42,1,57,12,253.9982089,6,Women's Footwear,Lightweight Sandals,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
13562,2017-06-03,15867,42,1,59,50,490.6329991,6,Sportswear,Rasta WCT,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,Joe Barry,Female,(604) 555-3392,V3F 2K1,True
13563,2017-06-03,16207,49,6,24,26,128.6918923,2,Men's Clothes,Samba Soccer Socks,West ,Bukit Panjang Plaza,1.37974,103.7644,Lennart Skoglund,Sales Representative,Italy,Luca Brassi,Male,035-640230,24100,True
13564,2017-06-03,16207,49,6,25,11,159.3153978,2,Sportswear,Basket Vest,West ,Bukit Panjang Plaza,1.37974,103.7644,Lennart Skoglund,Sales Representative,Italy,Luca Brassi,Male,035-640230,24100,True
13565,2017-06-03,16457,51,1,16,34,280.5203514,6,Sportswear,Wimbledon T-Shirt,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
13566,2017-06-03,16457,51,1,59,23,159.4737789,3,Sportswear,Rasta WCT,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
13567,2017-06-03,16457,51,1,60,80,379.5624205,3,Sportswear,Game Over T-Shirt,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
13568,2017-06-03,16457,51,1,71,17,478.7527561,3,Men's Clothes,Atles Lussekofta,North ,Compass Point,1.39187,103.89482,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
13569,2017-06-03,16589,19,3,13,3,84.53950149,4,Baby Clothes,Aino Shoes,Central,HDB Hub,1.33239,103.848133,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13570,2017-06-03,16589,19,3,41,10,111.572738,5,Baby Clothes,Duck Shirt,South ,Great World City,1.29266,103.83249,Rob Carsson,Sales Representative,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
13571,2017-06-04,10304,80,1,49,30,593.7,5,Sportswear,Finnish Sport Blades,South ,Great World City,1.29266,103.83249,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
13572,2017-06-04,10304,80,1,59,10,79.1,1,Sportswear,Rasta WCT,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
13573,2017-06-04,10304,80,1,71,2,59.52,4,Men's Clothes,Atles Lussekofta,Central,HDB Hub,1.33239,103.848133,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
13574,2017-06-04,12971,44,7,59,13,136.4509498,3,Sportswear,Rasta WCT,North ,Compass Point,1.39187,103.89482,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13575,2017-06-04,12971,44,7,63,6,132.8997638,3,Women's Clothes,Serve-Shirt,North ,Compass Point,1.39187,103.89482,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13576,2017-06-04,12971,44,7,72,32,401.6885808,4,Women's Clothes,Oyaki Kimono,Central,HDB Hub,1.33239,103.848133,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13577,2017-06-04,12971,44,7,76,11,5019.848612,1,Women's Clothes,Halter Dress,West ,Jurong Point,1.34032,103.706006,Tom Lindwall,Sales Representative,Germany,Klaus Deum,Male,069-0245984,60528,True
13578,2017-06-04,13082,37,3,50,16,264.0977821,1,Swimwear,Finnish Swimsuit,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
13579,2017-06-04,13082,37,3,69,19,34.80397166,4,Sportswear,Tube Socks,Central,HDB Hub,1.33239,103.848133,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
13580,2017-06-04,13296,63,8,19,53,608.5147666,1,Sportswear,Squash Shorts,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13581,2017-06-04,13296,63,8,75,42,424.413787,2,Men's Clothes,Bow tie,West ,Bukit Panjang Plaza,1.37974,103.7644,Leif Shine,Sales Manager,Germany,George Essen,Male,0372-035188,1307,True
13582,2017-06-04,13345,5,9,13,6,156.2162596,3,Baby Clothes,Aino Shoes,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
13583,2017-06-04,13345,5,9,40,26,493.9885584,3,Baby Clothes,Duck Trousers,North ,Compass Point,1.39187,103.89482,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
13584,2017-06-04,13345,5,9,47,42,1201.624584,1,Men's Footwear,Lundenhagen Boots,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
13585,2017-06-04,13345,5,9,76,22,8966.019983,6,Women's Clothes,Halter Dress,South ,Holland Village,1.31101,103.79627,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
13586,2017-06-04,14490,27,6,26,2,54.86200374,5,Sportswear,Bike Helmet,South ,Great World City,1.29266,103.83249,Lennart Skoglund,Sales Representative,Italy,Don Corleone,Female,011-4988260,10100,True
13587,2017-06-04,14888,79,8,5,4,23.62923241,5,Men's Clothes,O-Man Underwear,South ,Great World City,1.29266,103.83249,Leif Shine,Sales Manager,Germany,Heinz Disco,Female,0251-031259,44087,True
13588,2017-06-04,14888,79,8,36,5,45.7516099,6,Baby Clothes,Mehmet-Tröja,South ,Holland Village,1.31101,103.79627,Leif Shine,Sales Manager,Germany,Heinz Disco,Female,0251-031259,44087,True
13589,2017-06-04,14926,82,1,13,6,172.4180643,2,Baby Clothes,Aino Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13590,2017-06-04,14926,82,1,42,30,532.3622541,4,Women's Footwear,Walking Shoes,Central,HDB Hub,1.33239,103.848133,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13591,2017-06-04,14926,82,1,62,10,339.8717103,4,Sportswear,Lace Shoes,Central,HDB Hub,1.33239,103.848133,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13592,2017-06-04,14926,82,1,69,43,106.2218432,4,Sportswear,Tube Socks,Central,HDB Hub,1.33239,103.848133,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13593,2017-06-05,10628,7,5,1,25,455.75,5,Men's Clothes,Lenin Jeansshorts,South ,Great World City,1.29266,103.83249,Ingrid Hendrix,Sales Representative,France,Julie Binoché,Female,88.60.15.31,67000,True
13594,2017-06-05,11170,82,1,19,13,102.7231477,1,Sportswear,Squash Shorts,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13595,2017-06-05,11170,82,1,24,22,79.03487238,2,Men's Clothes,Samba Soccer Socks,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13596,2017-06-05,11170,82,1,31,3,21.17096938,6,Men's Clothes,Rossi Bermuda Shorts,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13597,2017-06-05,11170,82,1,52,16,1048.01845,2,Women's Footwear,Winter Boots,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
13598,2017-06-05,11208,59,5,21,13,137.2558627,5,Sportswear,Basket Shoes,South ,Great World City,1.29266,103.83249,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
13599,2017-06-05,11208,59,5,40,9,182.5081971,1,Baby Clothes,Duck Trousers,West ,Jurong Point,1.34032,103.706006,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
13600,2017-06-05,11208,59,5,51,3,300.7417682,2,Men's Footwear,Summit Hiking Boots,West ,Bukit Panjang Plaza,1.37974,103.7644,Ingrid Hendrix,Sales Representative,Singapore,Herbert Bernstorf,Female,6562-9722,5020,False
13601,2017-06-05,11910,73,3,16,13,147.828627,4,Sportswear,Wimbledon T-Shirt,Central,HDB Hub,1.33239,103.848133,Rob Carsson,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
13602,2017-06-05,12762,29,4,65,6,48.18051186,6,Women's Clothes,Stretch Pants,South ,Holland Village,1.31101,103.79627,Joan Callins,Sales Coordinator,Spain,Jusep del pep,Male,(93) 203 4560,8022,True
13603,2017-06-05,12762,29,4,77,6,67.14630546,6,Women's Clothes,Wrap Skirt,South ,Holland Village,1.31101,103.79627,Joan Callins,Sales Coordinator,Spain,Jusep del pep,Male,(93) 203 4560,8022,True
13604,2017-06-05,15009,38,9,2,9,178.0580915,5,Sportswear,Mr2 Trousers,South ,Great World City,1.29266,103.83249,Helen Brolin,Sales Representative,UK,Al Yankovic,Female,(198) 555-8888,PO31 7PJ,True
13605,2017-06-05,15009,38,9,8,18,350.0953226,4,Women's Clothes,Tuxedo Top,Central,HDB Hub,1.33239,103.848133,Helen Brolin,Sales Representative,UK,Al Yankovic,Female,(198) 555-8888,PO31 7PJ,True
